SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents
0,40,0,0.407837,0,0,7936.0,0.0
0,82,0,0.009177,0,0,3050.0,0.0
1,80,0,0.331558,0,0,750.0,0.0
1,29,2,0.05954299999999999,1,2,1880.0,0.0
0,53,0,0.48088100000000006,0,0,14749.0,2.0
1,54,0,0.352146,0,0,1700.0,0.0
0,49,0,0.281578,0,0,5145.0,0.0
0,45,0,0.35794899999999996,0,0,7000.0,0.0
0,62,0,0.18715199999999999,0,0,9884.0,2.0
0,36,0,0.196151,0,0,1350.0,2.0
0,46,0,0.129609,0,0,8000.0,2.0
0,60,2,0.943875,0,1,11224.0,2.0
0,75,0,0.295823,0,0,13000.0,1.0
0,67,0,1915.0,0,0,5166.0,1.0
0,49,1,3995.0,0,0,5166.0,0.0
0,62,0,0.184004,0,0,3700.0,0.0
1,46,0,0.253949,0,0,5000.0,0.0
0,50,0,0.1976,0,0,10500.0,0.0
0,34,0,0.573199,0,0,1290.0,0.0
0,53,0,0.432467,0,0,5500.0,1.0
0,36,0,0.5661430000000001,0,0,10000.0,0.0
0,34,0,0.10733,0,0,4583.0,0.0
0,49,0,0.0061990000000000005,0,0,5000.0,0.0
1,45,0,735.0,1,1,5166.0,0.0
1,63,1,2582.0,0,0,5166.0,0.0
1,28,0,0.26753899999999997,0,0,2750.0,0.0
0,60,2,0.32805700000000004,0,0,11308.0,0.0
0,67,0,0.238752,0,0,5000.0,0.0
0,26,0,0.0,0,0,900.0,0.0
1,40,1,3483.0,1,0,5166.0,0.0
0,37,0,0.408994,0,0,3757.0,1.0
1,28,3,0.2,0,1,3294.0,0.0
1,23,1,0.074324,0,0,1923.0,0.0
0,59,0,0.410051,0,0,15997.0,1.0
1,29,2,0.38243,0,0,1900.0,1.0
0,75,0,0.798539,1,0,2600.0,0.0
0,58,0,2831.0,0,0,5166.0,0.0
1,70,1,0.43295,3,0,12333.0,0.0
1,41,1,0.10916,3,2,5294.0,4.0
1,39,5,1.232553,1,2,5000.0,1.0
1,46,1,1806.0,1,0,5166.0,0.0
1,60,0,0.297702,1,1,1000.0,0.0
0,25,0,0.0,1,0,2500.0,0.0
0,57,0,0.275273,0,0,2927.0,0.0
0,53,0,0.24177600000000002,0,0,10000.0,2.0
0,72,0,1178.0,0,0,5166.0,0.0
1,41,0,259.0,2,2,5166.0,0.0
0,50,0,0.303652,0,0,3750.0,0.0
0,31,1,0.013328999999999999,0,0,3300.0,0.0
0,51,0,0.01318,0,0,6600.0,2.0
0,69,0,0.01932,0,0,1500.0,0.0
1,57,0,2945.0,0,0,0.0,0.0
0,47,0,0.426609,0,0,7350.0,0.0
0,44,0,0.307598,0,0,3250.0,3.0
0,52,0,0.344532,0,0,5833.0,0.0
0,51,1,0.043579,0,0,2156.0,0.0
0,48,0,1329.5,0,0,1.0,1.0
0,63,0,0.37404499999999996,0,0,23833.0,0.0
0,68,0,0.412523,0,0,3800.0,1.0
1,30,0,0.02418,1,0,4300.0,1.0
0,52,2,0.40324,0,0,15000.0,2.0
0,62,0,0.000102,0,0,9832.0,1.0
0,46,0,0.286059,1,0,8700.0,1.0
0,78,0,0.060988,0,0,5000.0,0.0
0,61,0,0.521918,0,0,7550.0,3.0
0,46,0,0.342237,0,0,7000.0,3.0
0,29,1,0.0,0,0,4966.0,0.0
0,28,0,0.026660000000000003,0,0,3750.0,0.0
0,76,0,0.085461,0,0,900.0,0.0
1,48,0,0.362923,0,0,4584.0,0.0
1,47,0,0.47647,0,0,11750.0,2.0
1,62,0,0.260352,0,0,2100.0,0.0
0,58,0,0.33910300000000004,0,0,7221.0,2.0
0,24,0,0.127574,0,0,1990.0,0.0
0,43,0,0.16305899999999998,0,0,9100.0,2.0
1,74,7,36.0,0,0,5166.0,0.0
0,38,0,0.210029,0,0,2432.0,0.0
0,56,0,0.104643,0,0,4500.0,1.0
0,52,2,0.496313,0,0,9763.0,0.0
0,71,0,0.5631619999999999,0,0,2833.0,0.0
0,64,0,0.1504,0,0,13370.0,0.0
0,65,0,0.238254,0,0,3000.0,1.0
1,32,0,0.27605999999999997,0,0,6110.0,2.0
0,42,0,0.24260500000000002,0,0,9533.0,0.0
1,46,2,0.12229300000000001,1,1,3000.0,0.0
0,54,0,0.22225300000000003,0,0,11000.0,0.0
0,50,2,0.238866,0,0,5500.0,1.0
1,43,0,0.19677999999999998,0,0,10000.0,0.0
0,65,0,1996.5,0,0,1.0,0.0
0,34,0,0.40124699999999996,0,0,8500.0,0.0
0,57,0,0.44056899999999993,0,0,4500.0,0.0
0,43,0,0.42345299999999997,0,0,4800.0,1.0
0,69,2,2119.0,0,0,5166.0,0.0
0,37,3,0.347938,0,0,4290.0,0.0
0,27,0,0.205224,0,0,1875.0,1.0
1,41,1,0.329169,0,2,1600.0,2.0
1,37,1,0.914642,0,0,4650.0,3.0
0,72,0,1.452987,0,0,4200.0,0.0
0,56,0,1558.0,0,0,5166.0,0.0
0,57,0,1588.0,0,0,5166.0,0.0
0,45,1,0.200874,0,0,6635.0,2.0
1,67,0,0.446259,0,0,6000.0,1.0
0,44,0,0.29573499999999997,0,0,9166.0,2.0
1,52,2,0.27997,0,0,2685.0,3.0
0,36,0,362.0,1,1,5166.0,0.0
1,78,1,0.563146,0,0,3000.0,0.0
0,65,0,0.11237,0,1,10500.0,1.0
1,35,1,0.356215,0,0,3000.0,0.0
0,32,0,0.195894,0,0,11250.0,0.0
0,47,1,0.09824,1,0,4600.0,1.0
0,48,0,0.28008299999999997,0,0,8700.0,0.0
1,51,1,0.608785,0,1,8787.0,2.0
0,25,0,0.30748200000000003,0,0,1095.0,0.0
0,59,0,0.14707,0,0,17834.0,0.0
0,40,0,2291.0,0,0,5166.0,1.0
1,50,3,0.6948340000000001,0,0,5845.0,2.0
0,55,0,0.009221,0,0,9000.0,0.0
0,44,1,0.46548199999999995,1,0,6300.0,2.0
0,24,0,0.086517,0,0,3166.0,0.0
0,73,0,0.006246,0,0,1600.0,0.0
0,63,0,0.275326,0,0,1993.0,0.0
0,63,0,0.348984,0,0,5217.0,0.0
0,72,0,0.085248,0,0,4961.0,0.0
1,54,1,413.0,0,0,5166.0,0.0
0,44,0,0.187591,0,0,11700.0,0.0
0,58,0,0.039223,0,0,5200.0,0.0
1,24,1,0.227775,0,1,1900.0,0.0
1,57,0,0.47348100000000004,0,0,10595.0,1.0
1,25,0,0.0,0,0,5166.0,1.0
1,31,0,419.0,4,2,5166.0,0.0
0,65,0,0.210914,0,0,11800.0,0.0
1,31,0,0.417152,0,0,1200.0,0.0
0,59,0,2263.0,0,0,5166.0,0.0
0,45,0,0.723182,0,0,7000.0,0.0
0,65,0,0.094364,0,0,4630.0,1.0
0,79,0,60.0,0,0,5166.0,0.0
0,44,0,0.11026300000000001,0,0,11000.0,0.0
0,69,0,12.543714,0,0,1200.0,1.0
0,42,0,884.0,0,0,5166.0,0.0
1,33,2,0.500333,2,0,4500.0,3.0
0,61,0,0.8842780000000001,0,0,1710.0,0.0
1,53,0,0.8105060000000001,0,0,7366.0,2.0
0,27,0,964.0,0,0,5166.0,0.0
0,46,0,3966.0,0,0,0.0,2.0
0,41,0,0.19108499999999998,0,0,7200.0,0.0
0,56,0,0.257873,0,0,5556.0,0.0
0,38,1,0.070796,0,0,20000.0,1.0
1,47,0,0.009561,0,1,2300.0,0.0
0,81,0,0.0,0,0,5166.0,0.0
0,32,0,0.0,0,0,3200.0,0.0
0,89,0,9.0,0,0,5166.0,0.0
0,54,0,0.13452999999999998,0,0,6072.0,1.0
0,35,0,0.317105,0,0,3799.0,2.0
1,33,4,0.14201,2,0,5900.0,0.0
1,38,1,0.096029,1,0,7528.0,4.0
0,58,0,0.404478,0,0,11834.0,0.0
1,48,0,0.407869,1,0,2083.0,3.0
1,48,2,0.406283,1,1,2800.0,0.0
0,39,0,0.450532,0,0,4416.0,1.0
0,74,0,43.0,0,0,5166.0,0.0
1,45,0,0.540205,0,0,12000.0,0.0
0,30,0,0.529287,0,0,2833.0,0.0
0,83,0,19.0,0,0,5166.0,0.0
1,71,2,0.950508,2,0,6000.0,0.0
1,81,0,0.37505,1,0,2500.0,0.0
1,44,0,0.540592,0,0,6860.0,0.0
1,42,1,0.622811,2,0,2340.0,1.0
0,36,0,0.413984,0,0,12084.0,4.0
1,56,3,0.39217399999999997,0,1,5800.0,0.0
0,53,0,0.584598,0,0,5336.0,0.0
0,52,0,0.311261,0,0,11250.0,0.0
0,77,0,0.054278,0,0,8916.0,0.0
0,72,0,94.0,0,0,5166.0,0.0
0,70,0,0.45256199999999996,0,0,1970.0,0.0
0,58,0,58.0,0,0,5166.0,0.0
1,58,0,0.13555,0,0,2736.0,0.0
0,37,0,355.0,0,0,5166.0,0.0
0,28,1,0.200782,0,0,2300.0,1.0
1,54,1,1.26355,0,0,9261.0,0.0
1,54,3,1718.0,9,7,5166.0,0.0
1,55,1,1.3902,0,0,2244.0,1.0
0,59,0,0.344219,0,0,3000.0,0.0
0,33,0,0.200725,0,0,8000.0,2.0
1,63,0,0.7393390000000001,0,0,5416.0,0.0
0,54,0,0.491821,0,0,6540.0,2.0
0,39,0,0.407236,0,0,11000.0,3.0
0,56,0,0.16417,0,0,10080.0,1.0
0,57,0,0.614684,0,0,8675.0,0.0
1,34,1,0.24161100000000002,3,1,4916.0,0.0
1,42,0,0.0,0,2,4000.0,2.0
0,41,0,0.6726340000000001,0,0,4300.0,3.0
0,30,0,0.691235,0,0,4300.0,1.0
1,48,1,1.687516,0,1,3900.0,3.0
0,54,0,0.14426,0,0,10896.0,3.0
0,77,0,0.005332,0,0,6000.0,0.0
1,47,5,0.487992,0,1,3122.0,3.0
0,41,0,0.091144,5,0,4256.0,2.0
1,70,0,2.0,1,0,5166.0,0.0
0,58,4,1.195652,0,0,2253.0,0.0
1,57,1,133.0,1,0,5166.0,0.0
1,57,5,0.71487,7,1,12951.0,2.0
0,45,0,27.0,0,0,5166.0,0.0
0,66,0,0.684864,0,0,2820.0,0.0
1,41,0,0.303195,0,0,4600.0,1.0
0,51,0,0.310302,0,0,7250.0,2.0
0,54,0,0.274545,0,0,3900.0,1.0
0,74,1,4.0,0,0,5166.0,0.0
0,41,0,0.0,0,0,5166.0,0.0
0,59,0,1743.0,0,0,5166.0,0.0
0,63,0,0.367139,0,0,2750.0,0.0
1,52,0,0.5845229999999999,0,0,6305.0,0.0
0,46,0,1994.0,0,0,5166.0,0.0
0,68,0,0.11314600000000001,0,0,22333.0,0.0
0,66,0,0.127245,0,0,3952.0,0.0
1,43,0,0.539717,0,1,8333.0,1.0
1,57,1,0.125969,0,0,4000.0,5.0
0,51,0,2627.0,0,0,5166.0,0.0
1,28,0,0.40660100000000005,0,0,3029.0,0.0
0,48,0,5483.0,0,0,0.0,0.0
0,28,0,0.580916,0,0,1309.0,0.0
0,63,0,0.22971399999999997,0,0,4300.0,0.0
0,72,0,0.14715999999999999,0,0,4083.0,2.0
0,54,0,0.093039,0,0,10500.0,0.0
0,63,0,0.662905,0,0,3455.0,0.0
1,53,1,0.193602,2,0,4813.0,1.0
0,35,0,0.8692549999999999,0,0,5330.0,0.0
0,66,0,1866.0,0,0,0.0,0.0
0,35,2,0.16705,0,0,5650.0,1.0
0,47,0,3243.0,0,0,5166.0,0.0
0,56,0,0.206717,0,0,4614.0,0.0
0,54,0,857.0,0,0,5166.0,0.0
0,52,0,0.152402,0,0,2289.0,0.0
1,45,0,2461.0,1,0,5166.0,0.0
1,44,0,0.9675370000000001,0,2,1416.0,2.0
0,54,0,0.37880199999999997,0,0,12000.0,1.0
1,33,1,0.9483469999999999,3,5,4626.0,0.0
0,51,0,0.22294,0,0,5108.0,4.0
1,50,0,0.409026,0,0,3500.0,4.0
1,42,0,0.016559,1,0,8333.0,4.0
0,34,0,0.25308200000000003,0,0,1540.0,2.0
0,76,0,0.0,0,0,2000.0,0.0
0,51,0,0.258288,0,0,11099.0,2.0
1,34,0,177.0,0,0,5166.0,0.0
0,62,0,4143.0,0,0,5166.0,0.0
0,47,0,0.242725,0,0,7250.0,2.0
1,53,0,1.4937280000000002,0,0,5500.0,0.0
1,28,0,0.2876,0,0,4015.0,0.0
1,36,3,146.0,1,0,5166.0,0.0
1,37,2,598.0,0,0,5166.0,1.0
0,49,1,0.314114,0,0,6000.0,3.0
0,84,1,0.009470999999999999,0,0,3272.0,0.0
1,28,0,0.41358999999999996,0,0,20500.0,1.0
0,46,0,0.247944,0,0,4254.0,0.0
0,53,0,3648.0,0,0,5166.0,0.0
0,41,0,3318.0,0,0,5166.0,1.0
0,66,0,0.6209520000000001,0,0,4600.0,0.0
1,59,3,0.775678,5,2,11166.0,0.0
1,41,0,5655.0,0,0,5166.0,1.0
0,56,0,0.5892350000000001,0,0,6000.0,1.0
1,67,1,0.371314,0,0,2000.0,0.0
0,69,0,0.327074,0,0,3833.0,1.0
0,64,0,0.749305,0,0,6118.0,0.0
0,47,0,0.314773,0,0,5800.0,2.0
1,40,0,0.123688,0,0,10000.0,0.0
1,34,1,0.591411,1,1,3166.0,2.0
0,68,0,0.204265,0,0,3000.0,0.0
0,38,0,1.129948,0,0,2500.0,2.0
0,52,0,0.566371,0,0,9800.0,3.0
0,26,0,0.193903,3,1,2000.0,0.0
0,44,0,0.25844,0,0,8500.0,0.0
0,42,0,0.29489499999999996,0,0,6130.0,3.0
0,66,0,0.246588,0,0,17583.0,1.0
1,43,1,2887.0,0,0,5166.0,0.0
0,78,0,0.221823,0,0,1667.0,0.0
0,62,3,0.192545,0,0,3084.0,0.0
0,28,0,0.058439,2,0,2600.0,2.0
0,38,0,0.41717,0,0,2480.0,1.0
1,25,98,0.0,98,98,5166.0,0.0
0,35,0,0.678534,0,0,2892.0,2.0
0,49,0,2304.0,0,0,5166.0,0.0
1,56,0,1.5220639999999999,0,0,1336.0,0.0
0,39,0,0.40181300000000003,0,0,7500.0,0.0
0,29,0,0.077292,0,0,10000.0,0.0
1,33,1,0.20822600000000002,0,0,3500.0,4.0
0,40,0,0.735695,0,0,2935.0,1.0
0,41,0,0.730283,0,0,6250.0,0.0
0,61,0,0.463775,0,0,4333.0,0.0
0,53,0,0.322048,0,0,14000.0,2.0
0,68,0,0.376015,0,0,1600.0,0.0
1,40,6,0.6594260000000001,1,2,7733.0,2.0
0,38,0,0.0,0,0,5600.0,2.0
0,48,1,0.24053200000000002,0,0,5333.0,0.0
0,67,0,0.085983,0,0,5000.0,0.0
0,72,0,0.028486,0,0,2000.0,0.0
0,26,0,0.10654100000000001,0,0,3500.0,1.0
1,68,0,0.495975,0,0,1614.0,0.0
0,75,0,0.00933,0,0,3000.0,0.0
1,24,98,0.0,98,98,5166.0,0.0
0,46,0,0.310552,0,0,7827.0,3.0
1,27,0,18.0,1,0,5166.0,0.0
0,49,2,0.21419699999999997,0,2,9705.0,4.0
0,68,0,1037.0,0,0,5166.0,0.0
0,30,0,0.896349,0,0,3916.0,3.0
1,50,0,0.134455,0,0,8500.0,0.0
1,48,0,0.198374,0,0,7500.0,1.0
1,61,4,0.33779699999999996,1,0,5600.0,0.0
1,42,0,1804.0,1,1,5166.0,0.0
0,64,0,0.22862600000000002,0,0,6783.0,1.0
0,37,0,0.42143500000000006,0,0,1100.0,2.0
1,62,0,0.171957,0,0,4000.0,0.0
0,62,0,0.755074,0,0,4335.0,0.0
0,56,0,0.667111,0,0,5250.0,0.0
0,52,0,0.194384,0,0,8724.0,0.0
0,66,0,121.0,0,0,5166.0,0.0
0,58,0,0.714205,0,0,8869.0,2.0
1,64,0,0.778148,0,0,4200.0,1.0
0,39,0,0.0,0,0,4174.0,0.0
0,60,0,0.001212,0,0,3299.0,0.0
0,63,1,0.40824299999999997,0,1,6380.0,0.0
0,60,0,0.220942,0,0,3819.0,0.0
0,42,0,0.306321,0,0,1850.0,2.0
0,40,0,0.014925,0,0,200.0,2.0
1,34,1,984.0,1,3,5166.0,2.0
1,52,0,0.329283,1,0,3209.0,2.0
0,53,0,0.368358,0,0,5833.0,0.0
1,65,98,0.012215,98,98,1800.0,0.0
1,68,0,0.18396700000000002,3,0,5500.0,0.0
0,59,0,1.040107,0,0,5210.0,0.0
0,46,0,0.49882600000000005,0,0,11500.0,3.0
0,59,0,0.26903299999999997,0,0,12083.0,0.0
0,47,0,0.132889,0,0,2550.0,0.0
0,62,0,949.0,0,0,5166.0,0.0
0,31,0,0.235159,0,0,4800.0,2.0
0,46,1,0.370802,0,0,12000.0,3.0
1,38,1,0.346777,0,0,2900.0,3.0
1,43,0,0.127344,0,1,20000.0,0.0
1,44,1,0.104742,2,1,5250.0,0.0
1,58,0,80.0,2,0,5166.0,0.0
0,69,0,1287.0,0,0,5166.0,0.0
1,50,0,0.191391,1,1,1300.0,2.0
0,46,0,0.22560500000000003,0,0,6568.0,2.0
1,42,2,1.682057,7,1,1710.0,3.0
1,51,98,0.0,98,98,800.0,0.0
0,48,0,0.47330500000000003,0,0,5000.0,0.0
1,34,0,0.6470279999999999,0,0,1900.0,0.0
1,49,3,0.952642,6,2,4750.0,2.0
1,28,1,556.0,0,0,5166.0,0.0
0,41,0,0.40791700000000003,0,0,4218.0,0.0
0,55,1,0.5693199999999999,0,0,4132.0,0.0
1,40,2,0.34428000000000003,0,0,11083.0,2.0
0,63,0,2578.0,0,0,5166.0,0.0
0,52,0,0.24982100000000002,0,0,5583.0,1.0
0,52,0,1.231449,0,0,2600.0,0.0
0,48,0,0.10918900000000001,0,0,2600.0,0.0
0,58,0,0.554013,0,0,3313.0,0.0
0,34,0,0.5873649999999999,0,0,2500.0,0.0
0,77,0,0.0,0,0,5166.0,0.0
1,30,0,0.00564,0,1,7800.0,1.0
1,57,9,1.0127059999999999,0,0,1573.0,1.0
0,48,0,983.0,0,0,5166.0,0.0
0,56,1,0.739066,0,0,4755.0,0.0
1,44,0,0.46658299999999997,3,0,1600.0,1.0
0,50,0,0.0019260000000000002,0,0,5192.0,0.0
0,55,1,0.017403000000000002,0,0,3619.0,0.0
0,77,0,1161.0,0,0,5166.0,1.0
0,59,0,0.004615,0,0,9750.0,0.0
1,44,0,0.6389090000000001,0,0,7000.0,1.0
1,31,0,0.152089,0,0,2800.0,2.0
0,36,1,0.156091,2,0,3939.0,1.0
0,47,0,7638.0,0,0,5166.0,2.0
0,48,0,0.460908,0,0,9400.0,1.0
0,43,0,0.328208,0,0,2080.0,0.0
0,62,0,5376.0,0,0,5166.0,0.0
1,52,0,535.0,0,0,5166.0,0.0
1,41,2,0.14535599999999999,0,0,2400.0,3.0
0,42,0,2122.0,0,0,5166.0,0.0
0,57,0,0.14197,0,0,21250.0,2.0
1,42,1,0.380872,0,0,7067.0,1.0
1,45,1,0.215389,0,0,20000.0,0.0
0,72,0,0.004998,0,0,3000.0,0.0
0,41,0,0.00044400000000000006,0,0,4500.0,1.0
1,57,3,14969.0,1,2,0.0,3.0
0,27,0,0.152591,0,0,3125.0,3.0
0,72,0,0.131374,0,0,5000.0,1.0
0,52,0,0.146263,0,0,5578.0,1.0
0,55,0,1557.0,0,0,5166.0,1.0
0,68,0,0.016996999999999998,0,0,5000.0,0.0
1,25,0,292.0,2,1,5166.0,0.0
0,53,0,0.299078,0,0,9000.0,2.0
0,69,0,0.188934,0,0,10500.0,0.0
0,72,0,0.069018,0,0,3259.0,0.0
0,67,0,0.011354000000000001,0,0,5900.0,0.0
0,58,0,0.193472,0,0,4625.0,0.0
1,52,4,0.923659,1,1,3300.0,2.0
0,25,0,0.151881,0,0,3640.0,0.0
1,40,1,0.21196500000000001,0,0,6000.0,0.0
1,81,0,636.0,0,0,5166.0,0.0
0,55,0,0.0,0,0,5166.0,4.0
1,64,0,1.00232,0,0,12066.0,0.0
1,34,4,0.02502,1,0,3756.0,1.0
0,44,0,0.715129,0,0,2200.0,0.0
1,31,0,26.0,7,0,5166.0,0.0
0,48,2,2896.0,0,0,5166.0,1.0
0,36,0,0.48433000000000004,0,0,5200.0,1.0
1,58,0,0.023354,0,0,2140.0,0.0
1,31,4,0.8544579999999999,1,0,2500.0,2.0
1,26,1,0.130623,0,2,3000.0,2.0
0,86,0,0.014998,0,0,7000.0,0.0
1,56,0,0.08003099999999999,1,1,5147.0,0.0
1,34,1,0.13946,0,0,4330.0,0.0
1,53,3,1346.0,0,0,5166.0,0.0
0,87,0,0.0024,0,0,2916.0,0.0
0,63,0,0.012029,1,0,4488.0,0.0
0,86,0,8.0,0,0,5166.0,0.0
0,29,0,0.125519,0,0,4333.0,0.0
0,49,0,0.42084799999999994,0,0,5400.0,2.0
0,26,0,0.107557,0,1,2500.0,0.0
0,53,1,0.10578699999999999,0,0,5822.0,1.0
0,63,0,0.77469,0,0,5396.0,0.0
1,38,0,0.084112,0,0,4600.0,0.0
1,41,0,0.38456,0,0,8276.0,3.0
0,65,0,0.337016,0,0,10500.0,0.0
0,50,0,0.17536400000000002,0,0,42083.0,2.0
0,54,0,3637.0,0,0,5166.0,1.0
0,43,0,2590.0,0,0,5166.0,0.0
0,42,0,0.012107,0,0,825.0,0.0
0,65,0,0.30411900000000003,0,0,1140.0,1.0
0,33,0,241.0,0,0,5166.0,0.0
1,59,98,0.0,98,98,2180.0,0.0
1,27,0,0.265306,0,0,2400.0,0.0
0,46,0,883.0,0,0,5166.0,0.0
0,63,0,595.0,0,0,5166.0,0.0
1,41,2,0.68565,0,0,3985.0,2.0
0,59,0,2244.0,0,0,0.0,0.0
1,61,1,0.411303,1,2,3945.0,0.0
1,49,5,0.943098,1,1,4990.0,3.0
1,43,1,0.075413,0,0,7332.0,0.0
1,52,2,0.5509310000000001,0,1,8000.0,0.0
0,36,0,0.170745,0,0,7273.0,2.0
0,67,0,0.5292560000000001,0,0,6801.0,3.0
0,34,0,0.433184,0,0,13873.0,5.0
1,35,0,0.098361,5,0,2500.0,2.0
0,65,1,1.341915,0,0,4000.0,0.0
1,46,0,0.60069,0,0,4056.0,2.0
1,46,2,0.11901800000000001,1,0,10300.0,2.0
1,37,0,0.43653100000000006,2,1,2709.0,1.0
0,42,0,0.029383999999999997,0,0,4253.0,3.0
1,61,1,0.37385100000000004,0,0,7288.0,0.0
0,73,0,0.100838,0,0,13000.0,1.0
0,24,0,0.0,0,0,820.0,0.0
1,79,1,0.041698,0,0,6666.0,1.0
0,54,0,0.310672,0,0,4000.0,2.0
0,53,0,829.0,2,0,5166.0,0.0
0,45,0,0.163449,0,0,13000.0,2.0
0,68,3,0.524299,0,1,9053.0,0.0
0,36,0,0.123983,0,0,2580.0,2.0
0,57,1,1.0,0,0,2163.0,0.0
0,59,1,0.445216,0,0,9500.0,0.0
0,49,0,1.413549,0,0,5800.0,4.0
0,71,0,0.466186,0,0,7629.0,0.0
0,33,0,21.0,0,0,5166.0,0.0
0,53,0,0.397825,0,0,8000.0,1.0
1,25,0,990.0,0,0,5166.0,0.0
0,30,0,0.10331099999999999,0,0,2264.0,1.0
0,47,0,0.392313,0,0,10822.0,3.0
1,33,0,0.390732,0,0,8350.0,1.0
0,58,0,0.175565,0,0,5000.0,0.0
1,45,0,0.554904,0,0,5800.0,0.0
0,50,0,1.214732,0,0,800.0,0.0
0,59,1,0.15189,0,0,16083.0,1.0
0,27,1,0.207698,0,0,4000.0,3.0
1,48,1,0.096651,2,0,6000.0,3.0
1,39,2,0.525253,0,1,3167.0,0.0
1,35,1,0.186027,0,0,4751.0,0.0
0,56,0,0.389903,0,0,4000.0,2.0
0,62,0,0.191627,0,0,4800.0,0.0
1,29,0,0.101254,0,1,5500.0,3.0
0,59,0,0.27265900000000004,0,0,9300.0,1.0
0,41,0,0.566059,0,0,8166.0,3.0
0,52,0,3396.0,0,0,5166.0,3.0
0,39,0,0.26418400000000003,0,0,4000.0,2.0
0,90,0,1.0,0,0,5166.0,0.0
0,40,0,0.182401,0,0,12000.0,1.0
1,38,0,0.251992,0,0,6400.0,4.0
0,88,0,0.003332,0,0,2400.0,0.0
0,56,0,7193.0,1,0,5166.0,0.0
1,60,2,401.0,1,0,5166.0,0.0
1,43,1,0.02646,0,1,9334.0,0.0
0,38,0,0.532698,0,0,2201.0,0.0
0,80,0,0.004333,0,0,6000.0,1.0
0,32,3,0.907618,1,2,5000.0,2.0
0,70,0,1633.0,0,0,5166.0,0.0
0,27,0,0.17461400000000002,0,0,5955.0,2.0
1,34,1,0.136099,1,0,4988.0,2.0
0,27,0,0.751634,1,0,764.0,0.0
0,41,0,0.07015,0,0,5416.0,2.0
0,50,0,0.025265,0,0,16900.0,0.0
1,33,0,0.790949,3,0,2496.0,0.0
1,40,0,157.0,0,0,5166.0,0.0
0,54,0,0.382616,0,0,7500.0,0.0
1,26,0,0.353943,1,1,2700.0,1.0
0,63,0,0.603817,0,0,8750.0,1.0
0,46,0,0.42418100000000003,0,0,4912.0,0.0
1,48,0,0.751642,0,0,5177.0,0.0
1,49,1,1.102436,0,0,1600.0,3.0
0,56,0,0.064526,0,0,6229.0,1.0
1,44,1,548.0,3,0,5166.0,0.0
0,52,1,0.509705,0,0,8500.0,1.0
0,45,0,0.24098000000000003,0,0,11058.0,2.0
0,51,0,0.0,0,0,5166.0,0.0
0,56,0,3235.0,0,0,5166.0,0.0
0,35,0,0.377276,0,0,2525.0,1.0
1,40,0,0.10315799999999999,5,0,5224.0,1.0
0,69,1,0.828369,0,0,4666.0,0.0
1,56,2,0.322056,0,0,12000.0,0.0
1,36,1,0.24241300000000002,0,0,2800.0,2.0
0,39,0,0.401949,0,0,5950.0,0.0
1,36,0,0.363159,0,0,3620.0,2.0
1,45,1,0.15342,4,6,7397.0,1.0
0,64,0,0.145585,0,0,10000.0,0.0
0,60,0,0.249875,0,0,2000.0,0.0
0,36,0,0.422933,0,0,5345.0,3.0
0,61,0,0.73687,0,0,3750.0,1.0
0,69,0,0.085948,0,0,11250.0,1.0
0,73,0,0.793606,0,0,12887.0,0.0
0,41,0,0.438569,0,0,3800.0,1.0
0,46,0,0.46515200000000007,0,0,3916.0,0.0
0,56,0,0.774648,0,0,2200.0,1.0
0,74,0,2146.0,0,0,5166.0,0.0
0,40,0,0.622638,0,0,6033.0,2.0
0,41,0,0.223593,0,0,9400.0,1.0
0,86,1,0.265716,0,0,3785.0,0.0
0,48,0,0.204464,0,0,42833.0,0.0
1,54,1,0.226431,0,0,5833.0,1.0
0,61,0,0.161855,0,0,8000.0,1.0
1,39,1,493.0,2,0,5166.0,1.0
0,42,0,0.32045500000000005,0,0,2458.0,0.0
0,50,0,0.557349,0,0,7000.0,0.0
1,67,0,0.675243,0,0,7500.0,0.0
1,25,0,562.0,1,1,5166.0,0.0
1,79,3,0.657151,0,0,20667.0,0.0
1,43,0,0.108018,3,1,3915.0,0.0
0,35,0,62.0,0,0,0.0,0.0
0,29,0,0.47783000000000003,0,0,3833.0,0.0
0,49,0,0.335833,0,0,6666.0,2.0
1,65,0,0.0,0,0,11558.0,0.0
1,53,0,0.344196,0,0,7916.0,2.0
1,48,0,0.438125,2,0,4500.0,1.0
0,57,0,0.137548,1,0,4950.0,2.0
0,71,0,27.0,0,0,5166.0,0.0
0,68,0,0.22946599999999998,0,0,5429.0,0.0
1,58,0,0.031522,0,0,2759.0,0.0
0,27,0,0.0,1,0,4604.0,1.0
0,77,0,0.21470300000000003,0,0,12500.0,0.0
0,70,0,1.0,0,0,5166.0,0.0
0,29,0,10.0,0,0,0.0,0.0
1,40,5,663.0,1,1,5166.0,0.0
0,89,0,0.012199,0,0,10000.0,0.0
1,64,0,0.007597,0,0,2500.0,0.0
1,33,0,0.0,5,0,2912.0,0.0
0,36,0,35.0,0,0,5166.0,0.0
0,36,0,0.182604,0,0,5667.0,0.0
0,23,0,0.007686,0,0,1300.0,0.0
0,30,0,0.902832,0,0,1800.0,0.0
